proposal_id,verdict,predicted_class,verified_class,b2_score,vlm_p_yes
jitter:nwpu_positive_316_011,relabel,vehicle,storage_tank,0.000237,0.021344
jitter_low:nwpu_positive_500_004,reject_localisation,ship,ship,0.000226,0.877264
jitter:nwpu_positive_081_006,relabel,basketball_court,tennis_court,0.000223,0.086529
jitter:nwpu_positive_114_001,relabel,ground_track_field,baseball_diamond,0.00022,0.788878
jitter_low:nwpu_positive_309_008,reject_localisation,storage_tank,storage_tank,0.000219,0.408466
jitter_low:nwpu_positive_544_001,reject_localisation,bridge,bridge,0.000217,0.292492
background:bg_positive_free_nwpu_positive_390_000,reject_background,ship,,0.000213,0.008058
jitter:nwpu_positive_142_001,relabel,baseball_diamond,basketball_court,0.000202,0.125803
background:bg_positive_free_nwpu_positive_163_000,reject_background,basketball_court,,0.000201,0.054185
jitter:nwpu_positive_038_004,relabel,storage_tank,airplane,0.000198,0.038599
background:bg_negative_image_nwpu_background_114_002,reject_background,baseball_diamond,,0.000185,0.016001
jitter:nwpu_positive_035_016,relabel,storage_tank,airplane,0.000184,0.066389
jitter_low:nwpu_positive_208_001,reject_localisation,tennis_court,tennis_court,0.000171,0.847845
background:bg_negative_image_nwpu_background_053_003,reject_background,ship,,0.000165,0.022049
background:bg_positive_free_nwpu_positive_489_000,reject_background,vehicle,,0.000156,0.020198
jitter_low:nwpu_positive_309_000,reject_localisation,ship,ship,0.000146,0.789543
jitter:nwpu_positive_038_009,relabel,storage_tank,airplane,0.000143,0.072954
jitter_low:nwpu_positive_038_008,reject_localisation,airplane,airplane,0.000128,0.086264
jitter:nwpu_positive_350_004,relabel,baseball_diamond,basketball_court,0.000126,0.086833
background:bg_negative_image_nwpu_background_030_001,reject_background,vehicle,,0.000118,0.028098
background:bg_positive_free_nwpu_positive_504_000,reject_background,ship,,0.000116,0.903406
jitter:nwpu_positive_400_002,relabel,storage_tank,vehicle,0.000114,0.089712
background:bg_positive_free_nwpu_positive_268_000,reject_background,ship,,0.000112,0.016449
jitter_low:nwpu_positive_009_005,reject_localisation,airplane,airplane,0.00011,0.856883
background:bg_positive_free_nwpu_positive_453_000,reject_background,airplane,,0.000108,0.020997
background:bg_negative_image_nwpu_background_120_001,reject_background,ship,,0.000102,0.040102
jitter_low:nwpu_positive_259_000,reject_localisation,ground_track_field,ground_track_field,0.000101,0.728639
jitter_low:nwpu_positive_112_001,reject_localisation,baseball_diamond,baseball_diamond,9.9e-05,0.025036
background:bg_negative_image_nwpu_background_116_003,reject_background,storage_tank,,9.6e-05,0.067435
jitter:nwpu_positive_309_005,relabel,basketball_court,storage_tank,8.7e-05,0.014141
background:bg_positive_free_nwpu_positive_220_000,reject_background,vehicle,,7.8e-05,0.476293
background:bg_negative_image_nwpu_background_125_002,reject_background,ship,,6.8e-05,0.032088
background:bg_positive_free_nwpu_positive_114_000,reject_background,storage_tank,,6.7e-05,0.033701
background:bg_positive_free_nwpu_positive_060_000,reject_background,vehicle,,6.3e-05,0.173243
background:bg_positive_free_nwpu_positive_584_000,reject_background,ship,,6.1e-05,0.080269
jitter_low:nwpu_positive_559_001,reject_localisation,bridge,bridge,5.4e-05,0.942923
jitter_low:nwpu_positive_171_000,reject_localisation,bridge,bridge,5e-05,0.385582
jitter:nwpu_positive_081_005,relabel,basketball_court,tennis_court,4.4e-05,0.17046
jitter_low:nwpu_positive_615_003,reject_localisation,tennis_court,tennis_court,4.4e-05,0.632223
background:bg_negative_image_nwpu_background_053_002,reject_background,baseball_diamond,,4.3e-05,0.034736
background:bg_positive_free_nwpu_positive_270_000,reject_background,airplane,,4.1e-05,0.040361
background:bg_positive_free_nwpu_positive_038_000,reject_background,vehicle,,4e-05,0.032043
jitter_low:nwpu_positive_256_001,reject_localisation,baseball_diamond,baseball_diamond,4e-05,0.735493
background:bg_positive_free_nwpu_positive_414_000,reject_background,storage_tank,,3.4e-05,0.034482
background:bg_positive_free_nwpu_positive_075_000,reject_background,tennis_court,,2.8e-05,0.033543
background:bg_positive_free_nwpu_positive_563_000,reject_background,baseball_diamond,,2.7e-05,0.037226
background:bg_negative_image_nwpu_background_114_000,reject_background,vehicle,,2.7e-05,0.085399
background:bg_negative_image_nwpu_background_053_001,reject_background,vehicle,,1.8e-05,0.030114
jitter:nwpu_positive_318_014,relabel,ship,storage_tank,1.8e-05,0.022838
background:bg_positive_free_nwpu_positive_234_000,reject_background,vehicle,,1.6e-05,0.046412
background:bg_positive_free_nwpu_positive_117_000,reject_background,vehicle,,1.4e-05,0.051874
jitter:nwpu_positive_316_004,relabel,vehicle,storage_tank,1.2e-05,0.027815
background:bg_negative_image_nwpu_background_125_001,reject_background,airplane,,1.2e-05,0.014562
background:bg_negative_image_nwpu_background_036_003,reject_background,basketball_court,,1.1e-05,0.016539
background:bg_positive_free_nwpu_positive_058_000,reject_background,storage_tank,,1.1e-05,0.100669
background:bg_positive_free_nwpu_positive_171_000,reject_background,vehicle,,1.1e-05,0.1851
background:bg_positive_free_nwpu_positive_580_000,reject_background,vehicle,,1e-05,0.032442
background:bg_negative_image_nwpu_background_030_003,reject_background,vehicle,,1e-05,0.027428
background:bg_positive_free_nwpu_positive_503_000,reject_background,storage_tank,,6e-06,0.019986
background:bg_positive_free_nwpu_positive_380_000,reject_background,storage_tank,,6e-06,0.03478
background:bg_negative_image_nwpu_background_088_003,reject_background,ship,,5e-06,0.013338
background:bg_positive_free_nwpu_positive_009_000,reject_background,storage_tank,,5e-06,0.034343
background:bg_positive_free_nwpu_positive_188_000,reject_background,basketball_court,,5e-06,0.017972
background:bg_negative_image_nwpu_background_022_002,reject_background,airplane,,4e-06,0.010079
background:bg_negative_image_nwpu_background_125_000,reject_background,ground_track_field,,4e-06,0.248097
background:bg_positive_free_nwpu_positive_103_000,reject_background,baseball_diamond,,4e-06,0.038098
background:bg_positive_free_nwpu_positive_519_000,reject_background,harbor,,4e-06,0.03256
background:bg_negative_image_nwpu_background_123_002,reject_background,bridge,,3e-06,0.013963
background:bg_positive_free_nwpu_positive_387_000,reject_background,storage_tank,,3e-06,0.034197
background:bg_negative_image_nwpu_background_130_003,reject_background,storage_tank,,3e-06,0.022601
background:bg_positive_free_nwpu_positive_468_000,reject_background,tennis_court,,3e-06,0.093904
background:bg_positive_free_nwpu_positive_010_000,reject_background,tennis_court,,3e-06,0.008185
background:bg_negative_image_nwpu_background_088_001,reject_background,tennis_court,,3e-06,0.057225
background:bg_positive_free_nwpu_positive_566_000,reject_background,vehicle,,3e-06,0.818044
background:bg_negative_image_nwpu_background_116_000,reject_background,vehicle,,2e-06,0.058664
background:bg_positive_free_nwpu_positive_377_000,reject_background,ship,,2e-06,0.004807
background:bg_negative_image_nwpu_background_082_002,reject_background,ship,,2e-06,0.020987
jitter:nwpu_positive_316_012,relabel,ship,storage_tank,2e-06,0.02345
jitter_low:nwpu_positive_234_001,reject_localisation,baseball_diamond,baseball_diamond,2e-06,0.765356
background:bg_negative_image_nwpu_background_107_002,reject_background,bridge,,2e-06,0.024375
background:bg_negative_image_nwpu_background_130_000,reject_background,ground_track_field,,2e-06,0.061868
background:bg_positive_free_nwpu_positive_500_000,reject_background,ship,,2e-06,0.01408
background:bg_negative_image_nwpu_background_036_002,reject_background,bridge,,2e-06,0.049847
background:bg_positive_free_nwpu_positive_486_000,reject_background,baseball_diamond,,1e-06,0.041825
background:bg_positive_free_nwpu_positive_299_000,reject_background,storage_tank,,1e-06,0.020408
background:bg_positive_free_nwpu_positive_309_000,reject_background,storage_tank,,1e-06,0.022189
background:bg_negative_image_nwpu_background_022_000,reject_background,baseball_diamond,,1e-06,0.015846
background:bg_positive_free_nwpu_positive_048_000,reject_background,bridge,,1e-06,0.076418
background:bg_positive_free_nwpu_positive_308_000,reject_background,ship,,1e-06,0.019971
jitter_low:nwpu_positive_557_000,reject_localisation,bridge,bridge,1e-06,0.781242
background:bg_positive_free_nwpu_positive_162_000,reject_background,vehicle,,1e-06,0.022803
background:bg_positive_free_nwpu_positive_247_000,reject_background,harbor,,1e-06,0.071169
background:bg_positive_free_nwpu_positive_280_000,reject_background,tennis_court,,1e-06,0.018558
background:bg_positive_free_nwpu_positive_118_000,reject_background,storage_tank,,1e-06,0.033916
background:bg_positive_free_nwpu_positive_167_000,reject_background,basketball_court,,1e-06,0.078666
background:bg_positive_free_nwpu_positive_035_000,reject_background,basketball_court,,1e-06,0.072961
background:bg_negative_image_nwpu_background_052_000,reject_background,airplane,,1e-06,0.014815
background:bg_positive_free_nwpu_positive_401_000,reject_background,baseball_diamond,,1e-06,0.032304
background:bg_positive_free_nwpu_positive_259_000,reject_background,vehicle,,1e-06,0.018365
background:bg_positive_free_nwpu_positive_302_000,reject_background,vehicle,,1e-06,0.024852
background:bg_positive_free_nwpu_positive_408_000,reject_background,airplane,,1e-06,0.018593
background:bg_negative_image_nwpu_background_123_003,reject_background,storage_tank,,0.0,0.070201
background:bg_positive_free_nwpu_positive_208_000,reject_background,ground_track_field,,0.0,0.183027
background:bg_positive_free_nwpu_positive_170_000,reject_background,harbor,,0.0,0.029897
background:bg_positive_free_nwpu_positive_022_000,reject_background,tennis_court,,0.0,0.019022
background:bg_negative_image_nwpu_background_125_003,reject_background,airplane,,0.0,0.017864
background:bg_positive_free_nwpu_positive_279_000,reject_background,harbor,,0.0,0.017753
background:bg_positive_free_nwpu_positive_161_000,reject_background,baseball_diamond,,0.0,0.020754
background:bg_positive_free_nwpu_positive_456_000,reject_background,tennis_court,,0.0,0.009411
background:bg_positive_free_nwpu_positive_100_000,reject_background,vehicle,,0.0,0.01067
background:bg_positive_free_nwpu_positive_557_000,reject_background,airplane,,0.0,0.168498
background:bg_negative_image_nwpu_background_088_002,reject_background,ship,,0.0,0.047571
background:bg_positive_free_nwpu_positive_471_000,reject_background,ship,,0.0,0.004304
background:bg_positive_free_nwpu_positive_006_000,reject_background,tennis_court,,0.0,0.245879
background:bg_negative_image_nwpu_background_082_000,reject_background,tennis_court,,0.0,0.030412
background:bg_positive_free_nwpu_positive_374_000,reject_background,ship,,0.0,0.015241
background:bg_positive_free_nwpu_positive_316_000,reject_background,baseball_diamond,,0.0,0.043777
background:bg_positive_free_nwpu_positive_493_000,reject_background,tennis_court,,0.0,0.307465
background:bg_positive_free_nwpu_positive_559_000,reject_background,storage_tank,,0.0,0.10735
background:bg_negative_image_nwpu_background_036_000,reject_background,baseball_diamond,,0.0,0.012964
background:bg_positive_free_nwpu_positive_160_000,reject_background,ground_track_field,,0.0,0.165379
background:bg_negative_image_nwpu_background_030_002,reject_background,baseball_diamond,,0.0,0.053731
background:bg_negative_image_nwpu_background_107_003,reject_background,storage_tank,,0.0,0.108067
background:bg_negative_image_nwpu_background_088_000,reject_background,vehicle,,0.0,0.254111
background:bg_negative_image_nwpu_background_032_001,reject_background,airplane,,0.0,0.013263
background:bg_negative_image_nwpu_background_052_002,reject_background,ground_track_field,,0.0,0.269337
background:bg_positive_free_nwpu_positive_524_000,reject_background,airplane,,0.0,0.052699
background:bg_positive_free_nwpu_positive_142_000,reject_background,storage_tank,,0.0,0.060735
background:bg_negative_image_nwpu_background_136_000,reject_background,baseball_diamond,,0.0,0.039278
background:bg_positive_free_nwpu_positive_475_000,reject_background,ground_track_field,,0.0,0.272358
background:bg_negative_image_nwpu_background_107_000,reject_background,storage_tank,,0.0,0.083533
background:bg_negative_image_nwpu_background_035_002,reject_background,storage_tank,,0.0,0.062392
background:bg_negative_image_nwpu_background_030_000,reject_background,airplane,,0.0,0.032509
background:bg_negative_image_nwpu_background_096_002,reject_background,harbor,,0.0,0.005615
background:bg_negative_image_nwpu_background_032_003,reject_background,basketball_court,,0.0,0.048191
background:bg_negative_image_nwpu_background_114_001,reject_background,harbor,,0.0,0.047168
background:bg_negative_image_nwpu_background_130_002,reject_background,bridge,,0.0,0.044186
background:bg_negative_image_nwpu_background_096_000,reject_background,basketball_court,,0.0,0.048191
background:bg_positive_free_nwpu_positive_575_000,reject_background,harbor,,0.0,0.021152
background:bg_negative_image_nwpu_background_048_001,reject_background,vehicle,,0.0,0.017903
background:bg_negative_image_nwpu_background_116_002,reject_background,airplane,,0.0,0.111167
background:bg_negative_image_nwpu_background_022_001,reject_background,baseball_diamond,,0.0,0.018543
background:bg_negative_image_nwpu_background_123_001,reject_background,vehicle,,0.0,0.010212
background:bg_negative_image_nwpu_background_142_002,reject_background,ship,,0.0,0.021012
background:bg_negative_image_nwpu_background_096_003,reject_background,storage_tank,,0.0,0.054417
background:bg_negative_image_nwpu_background_091_002,reject_background,airplane,,0.0,0.05009
background:bg_positive_free_nwpu_positive_180_000,reject_background,airplane,,0.0,0.014764
background:bg_positive_free_nwpu_positive_241_000,reject_background,vehicle,,0.0,0.125407
background:bg_positive_free_nwpu_positive_015_000,reject_background,ship,,0.0,0.048505
background:bg_positive_free_nwpu_positive_350_000,reject_background,storage_tank,,0.0,0.019772
background:bg_positive_free_nwpu_positive_375_000,reject_background,storage_tank,,0.0,0.021158
background:bg_positive_free_nwpu_positive_237_000,reject_background,tennis_court,,0.0,0.022968
background:bg_negative_image_nwpu_background_032_000,reject_background,storage_tank,,0.0,0.077626
background:bg_positive_free_nwpu_positive_549_000,reject_background,baseball_diamond,,0.0,0.027087
background:bg_negative_image_nwpu_background_107_001,reject_background,basketball_court,,0.0,0.058821
background:bg_negative_image_nwpu_background_035_003,reject_background,baseball_diamond,,0.0,0.010487
background:bg_negative_image_nwpu_background_123_000,reject_background,vehicle,,0.0,0.054276
background:bg_negative_image_nwpu_background_113_000,reject_background,storage_tank,,0.0,0.027296
background:bg_positive_free_nwpu_positive_112_000,reject_background,baseball_diamond,,0.0,0.008409
background:bg_negative_image_nwpu_background_120_002,reject_background,airplane,,0.0,0.090154
background:bg_positive_free_nwpu_positive_145_000,reject_background,airplane,,0.0,0.039706
background:bg_negative_image_nwpu_background_082_003,reject_background,basketball_court,,0.0,0.034568
background:bg_negative_image_nwpu_background_036_001,reject_background,airplane,,0.0,0.018645
background:bg_negative_image_nwpu_background_136_003,reject_background,storage_tank,,0.0,0.031241
background:bg_negative_image_nwpu_background_136_001,reject_background,tennis_court,,0.0,0.043065
background:bg_positive_free_nwpu_positive_400_000,reject_background,storage_tank,,0.0,0.018942
background:bg_negative_image_nwpu_background_120_000,reject_background,baseball_diamond,,0.0,0.088608
background:bg_negative_image_nwpu_background_082_001,reject_background,ship,,0.0,0.045915
background:bg_negative_image_nwpu_background_096_001,reject_background,airplane,,0.0,0.035142
background:bg_negative_image_nwpu_background_120_003,reject_background,storage_tank,,0.0,0.021146
background:bg_positive_free_nwpu_positive_005_000,reject_background,vehicle,,0.0,0.040797
background:bg_negative_image_nwpu_background_114_003,reject_background,airplane,,0.0,0.01668
background:bg_negative_image_nwpu_background_048_000,reject_background,basketball_court,,0.0,0.022866
background:bg_negative_image_nwpu_background_052_003,reject_background,airplane,,0.0,0.037223
background:bg_negative_image_nwpu_background_130_001,reject_background,vehicle,,0.0,0.040062
background:bg_positive_free_nwpu_positive_318_000,reject_background,vehicle,,0.0,0.041048
background:bg_negative_image_nwpu_background_032_002,reject_background,vehicle,,0.0,0.016664
background:bg_negative_image_nwpu_background_113_001,reject_background,baseball_diamond,,0.0,0.014761
background:bg_negative_image_nwpu_background_035_000,reject_background,storage_tank,,0.0,0.025434
background:bg_negative_image_nwpu_background_091_000,reject_background,vehicle,,0.0,0.031981
background:bg_positive_free_nwpu_positive_252_000,reject_background,storage_tank,,0.0,0.069846
background:bg_positive_free_nwpu_positive_561_000,reject_background,ground_track_field,,0.0,0.109408
background:bg_negative_image_nwpu_background_048_003,reject_background,airplane,,0.0,0.040052
background:bg_negative_image_nwpu_background_113_002,reject_background,storage_tank,,0.0,0.146082
background:bg_negative_image_nwpu_background_113_003,reject_background,storage_tank,,0.0,0.029642
background:bg_negative_image_nwpu_background_136_002,reject_background,tennis_court,,0.0,0.006182
background:bg_negative_image_nwpu_background_022_003,reject_background,storage_tank,,0.0,0.060213
background:bg_negative_image_nwpu_background_052_001,reject_background,vehicle,,0.0,0.692701
background:bg_negative_image_nwpu_background_091_003,reject_background,airplane,,0.0,0.032871
background:bg_negative_image_nwpu_background_035_001,reject_background,airplane,,0.0,0.013648
background:bg_negative_image_nwpu_background_116_001,reject_background,airplane,,0.0,0.01578
background:bg_negative_image_nwpu_background_142_001,reject_background,baseball_diamond,,0.0,0.022389
background:bg_negative_image_nwpu_background_142_000,reject_background,tennis_court,,0.0,0.079218
background:bg_negative_image_nwpu_background_048_002,reject_background,vehicle,,0.0,0.008357
background:bg_negative_image_nwpu_background_091_001,reject_background,tennis_court,,0.0,0.016127
