proposal_id,verdict,predicted_class,verified_class,b2_score,vlm_p_yes
jitter:nwpu_positive_316_011,relabel,vehicle,storage_tank,0.000237,0.377541
jitter_low:nwpu_positive_500_004,reject_localisation,ship,ship,0.000226,0.88961
jitter:nwpu_positive_081_006,relabel,basketball_court,tennis_court,0.000223,0.223699
jitter:nwpu_positive_114_001,relabel,ground_track_field,baseball_diamond,0.00022,0.729009
jitter_low:nwpu_positive_309_008,reject_localisation,storage_tank,storage_tank,0.000219,0.620732
jitter_low:nwpu_positive_544_001,reject_localisation,bridge,bridge,0.000217,0.619978
background:bg_positive_free_nwpu_positive_390_000,reject_background,ship,,0.000213,0.224114
jitter:nwpu_positive_142_001,relabel,baseball_diamond,basketball_court,0.000202,0.02989
background:bg_positive_free_nwpu_positive_163_000,reject_background,basketball_court,,0.000201,0.061037
jitter:nwpu_positive_038_004,relabel,storage_tank,airplane,0.000198,0.14821
background:bg_negative_image_nwpu_background_114_002,reject_background,baseball_diamond,,0.000185,0.268078
jitter:nwpu_positive_035_016,relabel,storage_tank,airplane,0.000184,0.3203
jitter_low:nwpu_positive_208_001,reject_localisation,tennis_court,tennis_court,0.000171,0.148492
background:bg_negative_image_nwpu_background_053_003,reject_background,ship,,0.000165,0.204892
background:bg_positive_free_nwpu_positive_489_000,reject_background,vehicle,,0.000156,0.22356
jitter_low:nwpu_positive_309_000,reject_localisation,ship,ship,0.000146,0.773582
jitter:nwpu_positive_038_009,relabel,storage_tank,airplane,0.000143,0.182952
jitter_low:nwpu_positive_038_008,reject_localisation,airplane,airplane,0.000128,0.269309
jitter:nwpu_positive_350_004,relabel,baseball_diamond,basketball_court,0.000126,0.182746
background:bg_negative_image_nwpu_background_030_001,reject_background,vehicle,,0.000118,0.376508
background:bg_positive_free_nwpu_positive_504_000,reject_background,ship,,0.000116,0.861399
jitter:nwpu_positive_400_002,relabel,storage_tank,vehicle,0.000114,0.320821
background:bg_positive_free_nwpu_positive_268_000,reject_background,ship,,0.000112,0.13694
jitter_low:nwpu_positive_009_005,reject_localisation,airplane,airplane,0.00011,0.619663
background:bg_positive_free_nwpu_positive_453_000,reject_background,airplane,,0.000108,0.223114
background:bg_negative_image_nwpu_background_120_001,reject_background,ship,,0.000102,0.321671
jitter_low:nwpu_positive_259_000,reject_localisation,ground_track_field,ground_track_field,0.000101,0.811091
jitter_low:nwpu_positive_112_001,reject_localisation,baseball_diamond,baseball_diamond,9.9e-05,0.204249
background:bg_negative_image_nwpu_background_116_003,reject_background,storage_tank,,9.6e-05,0.562177
jitter:nwpu_positive_309_005,relabel,basketball_court,storage_tank,8.7e-05,0.148424
background:bg_positive_free_nwpu_positive_220_000,reject_background,vehicle,,7.8e-05,0.647954
background:bg_negative_image_nwpu_background_125_002,reject_background,ship,,6.8e-05,0.378706
background:bg_positive_free_nwpu_positive_114_000,reject_background,storage_tank,,6.7e-05,0.377929
background:bg_positive_free_nwpu_positive_060_000,reject_background,vehicle,,6.3e-05,0.184205
background:bg_positive_free_nwpu_positive_584_000,reject_background,ship,,6.1e-05,0.148389
jitter_low:nwpu_positive_559_001,reject_localisation,bridge,bridge,5.4e-05,0.725772
jitter_low:nwpu_positive_171_000,reject_localisation,bridge,bridge,5e-05,0.448044
jitter:nwpu_positive_081_005,relabel,basketball_court,tennis_court,4.4e-05,0.437823
jitter_low:nwpu_positive_615_003,reject_localisation,tennis_court,tennis_court,4.4e-05,0.438043
background:bg_negative_image_nwpu_background_053_002,reject_background,baseball_diamond,,4.3e-05,0.095686
background:bg_positive_free_nwpu_positive_270_000,reject_background,airplane,,4.1e-05,0.183187
background:bg_positive_free_nwpu_positive_038_000,reject_background,vehicle,,4e-05,0.269708
jitter_low:nwpu_positive_256_001,reject_localisation,baseball_diamond,baseball_diamond,4e-05,0.498898
background:bg_positive_free_nwpu_positive_414_000,reject_background,storage_tank,,3.4e-05,0.320821
background:bg_positive_free_nwpu_positive_075_000,reject_background,tennis_court,,2.8e-05,0.223067
background:bg_positive_free_nwpu_positive_563_000,reject_background,baseball_diamond,,2.7e-05,0.27102
background:bg_negative_image_nwpu_background_114_000,reject_background,vehicle,,2.7e-05,0.149055
background:bg_negative_image_nwpu_background_053_001,reject_background,vehicle,,1.8e-05,0.437824
jitter:nwpu_positive_318_014,relabel,ship,storage_tank,1.8e-05,0.223806
background:bg_positive_free_nwpu_positive_234_000,reject_background,vehicle,,1.6e-05,0.225317
background:bg_positive_free_nwpu_positive_117_000,reject_background,vehicle,,1.4e-05,0.320821
jitter:nwpu_positive_316_004,relabel,vehicle,storage_tank,1.2e-05,0.378176
background:bg_negative_image_nwpu_background_125_001,reject_background,airplane,,1.2e-05,0.047898
background:bg_negative_image_nwpu_background_036_003,reject_background,basketball_court,,1.1e-05,0.121209
background:bg_positive_free_nwpu_positive_058_000,reject_background,storage_tank,,1.1e-05,0.497927
background:bg_positive_free_nwpu_positive_171_000,reject_background,vehicle,,1.1e-05,0.531209
background:bg_positive_free_nwpu_positive_580_000,reject_background,vehicle,,1e-05,0.348645
background:bg_negative_image_nwpu_background_030_003,reject_background,vehicle,,1e-05,0.111921
background:bg_positive_free_nwpu_positive_503_000,reject_background,storage_tank,,6e-06,0.184205
background:bg_positive_free_nwpu_positive_380_000,reject_background,storage_tank,,6e-06,0.183524
background:bg_negative_image_nwpu_background_088_003,reject_background,ship,,5e-06,0.225272
background:bg_positive_free_nwpu_positive_009_000,reject_background,storage_tank,,5e-06,0.379021
background:bg_positive_free_nwpu_positive_188_000,reject_background,basketball_court,,5e-06,0.089141
background:bg_negative_image_nwpu_background_022_002,reject_background,airplane,,4e-06,0.223375
background:bg_negative_image_nwpu_background_125_000,reject_background,ground_track_field,,4e-06,0.135428
background:bg_positive_free_nwpu_positive_103_000,reject_background,baseball_diamond,,4e-06,0.320821
background:bg_positive_free_nwpu_positive_519_000,reject_background,harbor,,4e-06,0.086987
background:bg_negative_image_nwpu_background_123_002,reject_background,bridge,,3e-06,0.321671
background:bg_positive_free_nwpu_positive_387_000,reject_background,storage_tank,,3e-06,0.379415
background:bg_negative_image_nwpu_background_130_003,reject_background,storage_tank,,3e-06,0.183665
background:bg_positive_free_nwpu_positive_468_000,reject_background,tennis_court,,3e-06,0.183021
background:bg_positive_free_nwpu_positive_010_000,reject_background,tennis_court,,3e-06,0.14969
background:bg_negative_image_nwpu_background_088_001,reject_background,tennis_court,,3e-06,0.047807
background:bg_positive_free_nwpu_positive_566_000,reject_background,vehicle,,3e-06,0.918934
background:bg_negative_image_nwpu_background_116_000,reject_background,vehicle,,2e-06,0.223229
background:bg_positive_free_nwpu_positive_377_000,reject_background,ship,,2e-06,0.034401
background:bg_negative_image_nwpu_background_082_002,reject_background,ship,,2e-06,0.225604
jitter:nwpu_positive_316_012,relabel,ship,storage_tank,2e-06,0.148341
jitter_low:nwpu_positive_234_001,reject_localisation,baseball_diamond,baseball_diamond,2e-06,0.498901
background:bg_negative_image_nwpu_background_107_002,reject_background,bridge,,2e-06,0.223462
background:bg_negative_image_nwpu_background_130_000,reject_background,ground_track_field,,2e-06,0.268941
background:bg_positive_free_nwpu_positive_500_000,reject_background,ship,,2e-06,0.096812
background:bg_negative_image_nwpu_background_036_002,reject_background,bridge,,2e-06,0.224323
background:bg_positive_free_nwpu_positive_486_000,reject_background,baseball_diamond,,1e-06,0.270575
background:bg_positive_free_nwpu_positive_299_000,reject_background,storage_tank,,1e-06,0.076441
background:bg_positive_free_nwpu_positive_309_000,reject_background,storage_tank,,1e-06,0.185626
background:bg_negative_image_nwpu_background_022_000,reject_background,baseball_diamond,,1e-06,0.119565
background:bg_positive_free_nwpu_positive_048_000,reject_background,bridge,,1e-06,0.269412
background:bg_positive_free_nwpu_positive_308_000,reject_background,ship,,1e-06,0.148753
jitter_low:nwpu_positive_557_000,reject_localisation,bridge,bridge,1e-06,0.81399
background:bg_positive_free_nwpu_positive_162_000,reject_background,vehicle,,1e-06,0.225317
background:bg_positive_free_nwpu_positive_247_000,reject_background,harbor,,1e-06,0.122825
background:bg_positive_free_nwpu_positive_280_000,reject_background,tennis_court,,1e-06,0.121195
background:bg_positive_free_nwpu_positive_118_000,reject_background,storage_tank,,1e-06,0.560214
background:bg_positive_free_nwpu_positive_167_000,reject_background,basketball_court,,1e-06,0.020686
background:bg_positive_free_nwpu_positive_035_000,reject_background,basketball_court,,1e-06,0.134015
background:bg_negative_image_nwpu_background_052_000,reject_background,airplane,,1e-06,0.270181
background:bg_positive_free_nwpu_positive_401_000,reject_background,baseball_diamond,,1e-06,0.149743
background:bg_positive_free_nwpu_positive_259_000,reject_background,vehicle,,1e-06,0.268941
background:bg_positive_free_nwpu_positive_302_000,reject_background,vehicle,,1e-06,0.120534
background:bg_positive_free_nwpu_positive_408_000,reject_background,airplane,,1e-06,0.097702
background:bg_negative_image_nwpu_background_123_003,reject_background,storage_tank,,0.0,0.320821
background:bg_positive_free_nwpu_positive_208_000,reject_background,ground_track_field,,0.0,0.2227
background:bg_positive_free_nwpu_positive_170_000,reject_background,harbor,,0.0,0.378457
background:bg_positive_free_nwpu_positive_022_000,reject_background,tennis_court,,0.0,0.149516
background:bg_negative_image_nwpu_background_125_003,reject_background,airplane,,0.0,0.18326
background:bg_positive_free_nwpu_positive_279_000,reject_background,harbor,,0.0,0.135742
background:bg_positive_free_nwpu_positive_161_000,reject_background,baseball_diamond,,0.0,0.269473
background:bg_positive_free_nwpu_positive_456_000,reject_background,tennis_court,,0.0,0.269708
background:bg_positive_free_nwpu_positive_100_000,reject_background,vehicle,,0.0,0.121205
background:bg_positive_free_nwpu_positive_557_000,reject_background,airplane,,0.0,0.149382
background:bg_negative_image_nwpu_background_088_002,reject_background,ship,,0.0,0.182672
background:bg_positive_free_nwpu_positive_471_000,reject_background,ship,,0.0,0.047658
background:bg_positive_free_nwpu_positive_006_000,reject_background,tennis_court,,0.0,0.377884
background:bg_negative_image_nwpu_background_082_000,reject_background,tennis_court,,0.0,0.119448
background:bg_positive_free_nwpu_positive_374_000,reject_background,ship,,0.0,0.319742
background:bg_positive_free_nwpu_positive_316_000,reject_background,baseball_diamond,,0.0,0.248682
background:bg_positive_free_nwpu_positive_493_000,reject_background,tennis_court,,0.0,0.270075
background:bg_positive_free_nwpu_positive_559_000,reject_background,storage_tank,,0.0,0.5
background:bg_negative_image_nwpu_background_036_000,reject_background,baseball_diamond,,0.0,0.166856
background:bg_positive_free_nwpu_positive_160_000,reject_background,ground_track_field,,0.0,0.268616
background:bg_negative_image_nwpu_background_030_002,reject_background,baseball_diamond,,0.0,0.107957
background:bg_negative_image_nwpu_background_107_003,reject_background,storage_tank,,0.0,0.32036
background:bg_negative_image_nwpu_background_088_000,reject_background,vehicle,,0.0,0.731059
background:bg_negative_image_nwpu_background_032_001,reject_background,airplane,,0.0,0.320821
background:bg_negative_image_nwpu_background_052_002,reject_background,ground_track_field,,0.0,0.32178
background:bg_positive_free_nwpu_positive_524_000,reject_background,airplane,,0.0,0.076137
background:bg_positive_free_nwpu_positive_142_000,reject_background,storage_tank,,0.0,0.560801
background:bg_negative_image_nwpu_background_136_000,reject_background,baseball_diamond,,0.0,0.223462
background:bg_positive_free_nwpu_positive_475_000,reject_background,ground_track_field,,0.0,0.377541
background:bg_negative_image_nwpu_background_107_000,reject_background,storage_tank,,0.0,0.555536
background:bg_negative_image_nwpu_background_035_002,reject_background,storage_tank,,0.0,0.323416
background:bg_negative_image_nwpu_background_030_000,reject_background,airplane,,0.0,0.043481
background:bg_negative_image_nwpu_background_096_002,reject_background,harbor,,0.0,0.016259
background:bg_negative_image_nwpu_background_032_003,reject_background,basketball_court,,0.0,0.096355
background:bg_negative_image_nwpu_background_114_001,reject_background,harbor,,0.0,0.020898
background:bg_negative_image_nwpu_background_130_002,reject_background,bridge,,0.0,0.096263
background:bg_negative_image_nwpu_background_096_000,reject_background,basketball_court,,0.0,0.148775
background:bg_positive_free_nwpu_positive_575_000,reject_background,harbor,,0.0,0.26962
background:bg_negative_image_nwpu_background_048_001,reject_background,vehicle,,0.0,0.134
background:bg_negative_image_nwpu_background_116_002,reject_background,airplane,,0.0,0.119976
background:bg_negative_image_nwpu_background_022_001,reject_background,baseball_diamond,,0.0,0.18443
background:bg_negative_image_nwpu_background_123_001,reject_background,vehicle,,0.0,0.2227
background:bg_negative_image_nwpu_background_142_002,reject_background,ship,,0.0,0.183286
background:bg_negative_image_nwpu_background_096_003,reject_background,storage_tank,,0.0,0.184004
background:bg_negative_image_nwpu_background_091_002,reject_background,airplane,,0.0,0.097289
background:bg_positive_free_nwpu_positive_180_000,reject_background,airplane,,0.0,0.096053
background:bg_positive_free_nwpu_positive_241_000,reject_background,vehicle,,0.0,0.119724
background:bg_positive_free_nwpu_positive_015_000,reject_background,ship,,0.0,0.206193
background:bg_positive_free_nwpu_positive_350_000,reject_background,storage_tank,,0.0,0.167843
background:bg_positive_free_nwpu_positive_375_000,reject_background,storage_tank,,0.0,0.149231
background:bg_positive_free_nwpu_positive_237_000,reject_background,tennis_court,,0.0,0.14876
background:bg_negative_image_nwpu_background_032_000,reject_background,storage_tank,,0.0,0.223298
background:bg_positive_free_nwpu_positive_549_000,reject_background,baseball_diamond,,0.0,0.076263
background:bg_negative_image_nwpu_background_107_001,reject_background,basketball_court,,0.0,0.119962
background:bg_negative_image_nwpu_background_035_003,reject_background,baseball_diamond,,0.0,0.149364
background:bg_negative_image_nwpu_background_123_000,reject_background,vehicle,,0.0,0.376626
background:bg_negative_image_nwpu_background_113_000,reject_background,storage_tank,,0.0,0.22194
background:bg_positive_free_nwpu_positive_112_000,reject_background,baseball_diamond,,0.0,0.119425
background:bg_negative_image_nwpu_background_120_002,reject_background,airplane,,0.0,0.269315
background:bg_positive_free_nwpu_positive_145_000,reject_background,airplane,,0.0,0.060503
background:bg_negative_image_nwpu_background_082_003,reject_background,basketball_court,,0.0,0.223114
background:bg_negative_image_nwpu_background_036_001,reject_background,airplane,,0.0,0.184951
background:bg_negative_image_nwpu_background_136_003,reject_background,storage_tank,,0.0,0.319223
background:bg_negative_image_nwpu_background_136_001,reject_background,tennis_court,,0.0,0.119377
background:bg_positive_free_nwpu_positive_400_000,reject_background,storage_tank,,0.0,0.223067
background:bg_negative_image_nwpu_background_120_000,reject_background,baseball_diamond,,0.0,0.148482
background:bg_negative_image_nwpu_background_082_001,reject_background,ship,,0.0,0.060442
background:bg_negative_image_nwpu_background_096_001,reject_background,airplane,,0.0,0.060617
background:bg_negative_image_nwpu_background_120_003,reject_background,storage_tank,,0.0,0.323416
background:bg_positive_free_nwpu_positive_005_000,reject_background,vehicle,,0.0,0.436742
background:bg_negative_image_nwpu_background_114_003,reject_background,airplane,,0.0,0.1192
background:bg_negative_image_nwpu_background_048_000,reject_background,basketball_court,,0.0,0.068964
background:bg_negative_image_nwpu_background_052_003,reject_background,airplane,,0.0,0.149212
background:bg_negative_image_nwpu_background_130_001,reject_background,vehicle,,0.0,0.048284
background:bg_positive_free_nwpu_positive_318_000,reject_background,vehicle,,0.0,0.374401
background:bg_negative_image_nwpu_background_032_002,reject_background,vehicle,,0.0,0.223462
background:bg_negative_image_nwpu_background_113_001,reject_background,baseball_diamond,,0.0,0.119566
background:bg_negative_image_nwpu_background_035_000,reject_background,storage_tank,,0.0,0.322194
background:bg_negative_image_nwpu_background_091_000,reject_background,vehicle,,0.0,0.110847
background:bg_positive_free_nwpu_positive_252_000,reject_background,storage_tank,,0.0,0.268941
background:bg_positive_free_nwpu_positive_561_000,reject_background,ground_track_field,,0.0,0.223699
background:bg_negative_image_nwpu_background_048_003,reject_background,airplane,,0.0,0.037625
background:bg_negative_image_nwpu_background_113_002,reject_background,storage_tank,,0.0,0.321903
background:bg_negative_image_nwpu_background_113_003,reject_background,storage_tank,,0.0,0.320821
background:bg_negative_image_nwpu_background_136_002,reject_background,tennis_court,,0.0,0.148047
background:bg_negative_image_nwpu_background_022_003,reject_background,storage_tank,,0.0,0.269917
background:bg_negative_image_nwpu_background_052_001,reject_background,vehicle,,0.0,0.813967
background:bg_negative_image_nwpu_background_091_003,reject_background,airplane,,0.0,0.151852
background:bg_negative_image_nwpu_background_035_001,reject_background,airplane,,0.0,0.150184
background:bg_negative_image_nwpu_background_116_001,reject_background,airplane,,0.0,0.054487
background:bg_negative_image_nwpu_background_142_001,reject_background,baseball_diamond,,0.0,0.148551
background:bg_negative_image_nwpu_background_142_000,reject_background,tennis_court,,0.0,0.183099
background:bg_negative_image_nwpu_background_048_002,reject_background,vehicle,,0.0,0.119203
background:bg_negative_image_nwpu_background_091_001,reject_background,tennis_court,,0.0,0.086776
