proposal_id,verdict,predicted_class,verified_class,b2_score,vlm_p_yes
jitter:nwpu_positive_114_001,relabel,ground_track_field,baseball_diamond,0.00022,0.0
jitter_low:nwpu_positive_309_008,reject_localisation,storage_tank,storage_tank,0.000219,0.999997
jitter_low:nwpu_positive_544_001,reject_localisation,bridge,bridge,0.000217,0.999999
background:bg_positive_free_nwpu_positive_390_000,reject_background,ship,,0.000213,0.0
jitter:nwpu_positive_142_001,relabel,baseball_diamond,basketball_court,0.000202,6e-06
background:bg_positive_free_nwpu_positive_163_000,reject_background,basketball_court,,0.000201,1e-06
jitter:nwpu_positive_038_004,relabel,storage_tank,airplane,0.000198,0.0
background:bg_negative_image_nwpu_background_114_002,reject_background,baseball_diamond,,0.000185,0.0
jitter:nwpu_positive_035_016,relabel,storage_tank,airplane,0.000184,0.0
jitter_low:nwpu_positive_208_001,reject_localisation,tennis_court,tennis_court,0.000171,0.999965
background:bg_negative_image_nwpu_background_053_003,reject_background,ship,,0.000165,0.999967
background:bg_positive_free_nwpu_positive_489_000,reject_background,vehicle,,0.000156,0.0
jitter_low:nwpu_positive_309_000,reject_localisation,ship,ship,0.000146,0.999999
jitter:nwpu_positive_038_009,relabel,storage_tank,airplane,0.000143,4e-06
jitter_low:nwpu_positive_038_008,reject_localisation,airplane,airplane,0.000128,1.0
jitter:nwpu_positive_350_004,relabel,baseball_diamond,basketball_court,0.000126,1.2e-05
background:bg_negative_image_nwpu_background_030_001,reject_background,vehicle,,0.000118,0.999993
background:bg_positive_free_nwpu_positive_504_000,reject_background,ship,,0.000116,0.999999
jitter:nwpu_positive_400_002,relabel,storage_tank,vehicle,0.000114,0.0
background:bg_positive_free_nwpu_positive_268_000,reject_background,ship,,0.000112,1.0
jitter_low:nwpu_positive_009_005,reject_localisation,airplane,airplane,0.00011,0.999999
background:bg_positive_free_nwpu_positive_453_000,reject_background,airplane,,0.000108,0.0
background:bg_negative_image_nwpu_background_120_001,reject_background,ship,,0.000102,0.0
jitter_low:nwpu_positive_259_000,reject_localisation,ground_track_field,ground_track_field,0.000101,0.999999
jitter_low:nwpu_positive_112_001,reject_localisation,baseball_diamond,baseball_diamond,9.9e-05,0.999977
background:bg_negative_image_nwpu_background_116_003,reject_background,storage_tank,,9.6e-05,0.0
jitter:nwpu_positive_309_005,relabel,basketball_court,storage_tank,8.7e-05,0.0
background:bg_positive_free_nwpu_positive_220_000,reject_background,vehicle,,7.8e-05,0.999977
background:bg_negative_image_nwpu_background_125_002,reject_background,ship,,6.8e-05,0.0
background:bg_positive_free_nwpu_positive_114_000,reject_background,storage_tank,,6.7e-05,0.0
background:bg_positive_free_nwpu_positive_060_000,reject_background,vehicle,,6.3e-05,0.0
background:bg_positive_free_nwpu_positive_584_000,reject_background,ship,,6.1e-05,0.0
jitter_low:nwpu_positive_559_001,reject_localisation,bridge,bridge,5.4e-05,1.0
jitter_low:nwpu_positive_171_000,reject_localisation,bridge,bridge,5e-05,0.999925
jitter:nwpu_positive_081_005,relabel,basketball_court,tennis_court,4.4e-05,0.0
jitter_low:nwpu_positive_615_003,reject_localisation,tennis_court,tennis_court,4.4e-05,0.999988
background:bg_negative_image_nwpu_background_053_002,reject_background,baseball_diamond,,4.3e-05,2e-06
background:bg_positive_free_nwpu_positive_270_000,reject_background,airplane,,4.1e-05,0.0
background:bg_positive_free_nwpu_positive_038_000,reject_background,vehicle,,4e-05,0.999991
jitter_low:nwpu_positive_256_001,reject_localisation,baseball_diamond,baseball_diamond,4e-05,0.999939
background:bg_positive_free_nwpu_positive_414_000,reject_background,storage_tank,,3.4e-05,1e-06
background:bg_positive_free_nwpu_positive_075_000,reject_background,tennis_court,,2.8e-05,1e-06
background:bg_positive_free_nwpu_positive_563_000,reject_background,baseball_diamond,,2.7e-05,2e-06
background:bg_negative_image_nwpu_background_114_000,reject_background,vehicle,,2.7e-05,0.998471
background:bg_negative_image_nwpu_background_053_001,reject_background,vehicle,,1.8e-05,0.999899
jitter:nwpu_positive_318_014,relabel,ship,storage_tank,1.8e-05,0.0
background:bg_positive_free_nwpu_positive_234_000,reject_background,vehicle,,1.6e-05,2e-06
background:bg_positive_free_nwpu_positive_117_000,reject_background,vehicle,,1.4e-05,1e-06
jitter:nwpu_positive_316_004,relabel,vehicle,storage_tank,1.2e-05,0.0
background:bg_negative_image_nwpu_background_125_001,reject_background,airplane,,1.2e-05,0.0
background:bg_negative_image_nwpu_background_036_003,reject_background,basketball_court,,1.1e-05,0.0
background:bg_positive_free_nwpu_positive_058_000,reject_background,storage_tank,,1.1e-05,0.0
background:bg_positive_free_nwpu_positive_171_000,reject_background,vehicle,,1.1e-05,0.99998
background:bg_positive_free_nwpu_positive_580_000,reject_background,vehicle,,1e-05,0.999902
background:bg_negative_image_nwpu_background_030_003,reject_background,vehicle,,1e-05,0.999999
background:bg_positive_free_nwpu_positive_503_000,reject_background,storage_tank,,6e-06,0.0
background:bg_positive_free_nwpu_positive_380_000,reject_background,storage_tank,,6e-06,0.0
background:bg_negative_image_nwpu_background_088_003,reject_background,ship,,5e-06,0.0
background:bg_positive_free_nwpu_positive_009_000,reject_background,storage_tank,,5e-06,1e-06
background:bg_positive_free_nwpu_positive_188_000,reject_background,basketball_court,,5e-06,5e-06
background:bg_negative_image_nwpu_background_022_002,reject_background,airplane,,4e-06,3e-06
background:bg_negative_image_nwpu_background_125_000,reject_background,ground_track_field,,4e-06,0.0
background:bg_positive_free_nwpu_positive_103_000,reject_background,baseball_diamond,,4e-06,0.999972
background:bg_positive_free_nwpu_positive_519_000,reject_background,harbor,,4e-06,0.0
background:bg_negative_image_nwpu_background_123_002,reject_background,bridge,,3e-06,1e-06
background:bg_positive_free_nwpu_positive_387_000,reject_background,storage_tank,,3e-06,0.999993
background:bg_negative_image_nwpu_background_130_003,reject_background,storage_tank,,3e-06,0.0
background:bg_positive_free_nwpu_positive_468_000,reject_background,tennis_court,,3e-06,0.999775
background:bg_positive_free_nwpu_positive_010_000,reject_background,tennis_court,,3e-06,1e-06
background:bg_negative_image_nwpu_background_088_001,reject_background,tennis_court,,3e-06,0.0
background:bg_positive_free_nwpu_positive_566_000,reject_background,vehicle,,3e-06,0.999998
background:bg_negative_image_nwpu_background_116_000,reject_background,vehicle,,2e-06,0.0
background:bg_positive_free_nwpu_positive_377_000,reject_background,ship,,2e-06,1e-06
background:bg_negative_image_nwpu_background_082_002,reject_background,ship,,2e-06,0.0
jitter:nwpu_positive_316_012,relabel,ship,storage_tank,2e-06,0.0
jitter_low:nwpu_positive_234_001,reject_localisation,baseball_diamond,baseball_diamond,2e-06,1.0
background:bg_negative_image_nwpu_background_107_002,reject_background,bridge,,2e-06,0.999286
background:bg_negative_image_nwpu_background_130_000,reject_background,ground_track_field,,2e-06,0.0
background:bg_positive_free_nwpu_positive_500_000,reject_background,ship,,2e-06,1.0
background:bg_negative_image_nwpu_background_036_002,reject_background,bridge,,2e-06,0.999896
background:bg_positive_free_nwpu_positive_486_000,reject_background,baseball_diamond,,1e-06,1e-06
background:bg_positive_free_nwpu_positive_299_000,reject_background,storage_tank,,1e-06,0.0
background:bg_positive_free_nwpu_positive_309_000,reject_background,storage_tank,,1e-06,0.0
background:bg_negative_image_nwpu_background_022_000,reject_background,baseball_diamond,,1e-06,0.98978
background:bg_positive_free_nwpu_positive_048_000,reject_background,bridge,,1e-06,1e-06
background:bg_positive_free_nwpu_positive_308_000,reject_background,ship,,1e-06,1.0
jitter_low:nwpu_positive_557_000,reject_localisation,bridge,bridge,1e-06,0.999999
background:bg_positive_free_nwpu_positive_162_000,reject_background,vehicle,,1e-06,0.999897
background:bg_positive_free_nwpu_positive_247_000,reject_background,harbor,,1e-06,4e-06
background:bg_positive_free_nwpu_positive_280_000,reject_background,tennis_court,,1e-06,0.0
background:bg_positive_free_nwpu_positive_118_000,reject_background,storage_tank,,1e-06,2e-06
background:bg_positive_free_nwpu_positive_167_000,reject_background,basketball_court,,1e-06,0.0
background:bg_positive_free_nwpu_positive_035_000,reject_background,basketball_court,,1e-06,3e-06
background:bg_negative_image_nwpu_background_052_000,reject_background,airplane,,1e-06,8e-06
background:bg_positive_free_nwpu_positive_401_000,reject_background,baseball_diamond,,1e-06,1e-06
background:bg_positive_free_nwpu_positive_259_000,reject_background,vehicle,,1e-06,0.999996
background:bg_positive_free_nwpu_positive_302_000,reject_background,vehicle,,1e-06,0.979402
background:bg_positive_free_nwpu_positive_408_000,reject_background,airplane,,1e-06,0.0
background:bg_negative_image_nwpu_background_123_003,reject_background,storage_tank,,0.0,1.6e-05
background:bg_positive_free_nwpu_positive_208_000,reject_background,ground_track_field,,0.0,0.0
background:bg_positive_free_nwpu_positive_170_000,reject_background,harbor,,0.0,8e-06
background:bg_positive_free_nwpu_positive_022_000,reject_background,tennis_court,,0.0,0.0
background:bg_negative_image_nwpu_background_125_003,reject_background,airplane,,0.0,0.0
background:bg_positive_free_nwpu_positive_279_000,reject_background,harbor,,0.0,0.999979
background:bg_positive_free_nwpu_positive_161_000,reject_background,baseball_diamond,,0.0,0.0
background:bg_positive_free_nwpu_positive_456_000,reject_background,tennis_court,,0.0,0.0
background:bg_positive_free_nwpu_positive_100_000,reject_background,vehicle,,0.0,0.0
background:bg_positive_free_nwpu_positive_557_000,reject_background,airplane,,0.0,2.8e-05
background:bg_negative_image_nwpu_background_088_002,reject_background,ship,,0.0,0.999999
background:bg_positive_free_nwpu_positive_471_000,reject_background,ship,,0.0,2e-06
background:bg_positive_free_nwpu_positive_006_000,reject_background,tennis_court,,0.0,0.0
background:bg_negative_image_nwpu_background_082_000,reject_background,tennis_court,,0.0,0.0
background:bg_positive_free_nwpu_positive_374_000,reject_background,ship,,0.0,0.0
background:bg_positive_free_nwpu_positive_316_000,reject_background,baseball_diamond,,0.0,0.0
background:bg_positive_free_nwpu_positive_493_000,reject_background,tennis_court,,0.0,0.0
background:bg_positive_free_nwpu_positive_559_000,reject_background,storage_tank,,0.0,0.999923
background:bg_negative_image_nwpu_background_036_000,reject_background,baseball_diamond,,0.0,0.99995
background:bg_positive_free_nwpu_positive_160_000,reject_background,ground_track_field,,0.0,0.999768
background:bg_negative_image_nwpu_background_030_002,reject_background,baseball_diamond,,0.0,0.0
background:bg_negative_image_nwpu_background_107_003,reject_background,storage_tank,,0.0,0.0
background:bg_negative_image_nwpu_background_088_000,reject_background,vehicle,,0.0,0.999983
background:bg_negative_image_nwpu_background_032_001,reject_background,airplane,,0.0,0.0
background:bg_negative_image_nwpu_background_052_002,reject_background,ground_track_field,,0.0,0.0
background:bg_positive_free_nwpu_positive_524_000,reject_background,airplane,,0.0,0.0
background:bg_positive_free_nwpu_positive_142_000,reject_background,storage_tank,,0.0,0.0
background:bg_negative_image_nwpu_background_136_000,reject_background,baseball_diamond,,0.0,0.998028
background:bg_positive_free_nwpu_positive_475_000,reject_background,ground_track_field,,0.0,0.0
background:bg_negative_image_nwpu_background_107_000,reject_background,storage_tank,,0.0,2.5e-05
background:bg_negative_image_nwpu_background_035_002,reject_background,storage_tank,,0.0,1e-06
background:bg_negative_image_nwpu_background_030_000,reject_background,airplane,,0.0,0.0
background:bg_negative_image_nwpu_background_096_002,reject_background,harbor,,0.0,0.0
background:bg_negative_image_nwpu_background_032_003,reject_background,basketball_court,,0.0,0.0
background:bg_negative_image_nwpu_background_114_001,reject_background,harbor,,0.0,0.0
background:bg_negative_image_nwpu_background_130_002,reject_background,bridge,,0.0,1e-06
background:bg_negative_image_nwpu_background_096_000,reject_background,basketball_court,,0.0,0.0
background:bg_positive_free_nwpu_positive_575_000,reject_background,harbor,,0.0,4e-06
background:bg_negative_image_nwpu_background_048_001,reject_background,vehicle,,0.0,1.0
background:bg_negative_image_nwpu_background_116_002,reject_background,airplane,,0.0,1e-06
background:bg_negative_image_nwpu_background_022_001,reject_background,baseball_diamond,,0.0,0.99998
background:bg_negative_image_nwpu_background_123_001,reject_background,vehicle,,0.0,2e-06
background:bg_negative_image_nwpu_background_142_002,reject_background,ship,,0.0,0.99478
background:bg_negative_image_nwpu_background_096_003,reject_background,storage_tank,,0.0,0.0
background:bg_negative_image_nwpu_background_091_002,reject_background,airplane,,0.0,3.1e-05
background:bg_positive_free_nwpu_positive_180_000,reject_background,airplane,,0.0,6e-06
background:bg_positive_free_nwpu_positive_241_000,reject_background,vehicle,,0.0,0.0
background:bg_positive_free_nwpu_positive_015_000,reject_background,ship,,0.0,2e-06
background:bg_positive_free_nwpu_positive_350_000,reject_background,storage_tank,,0.0,0.0
background:bg_positive_free_nwpu_positive_375_000,reject_background,storage_tank,,0.0,1e-06
background:bg_positive_free_nwpu_positive_237_000,reject_background,tennis_court,,0.0,1e-06
background:bg_negative_image_nwpu_background_032_000,reject_background,storage_tank,,0.0,0.0
background:bg_positive_free_nwpu_positive_549_000,reject_background,baseball_diamond,,0.0,1.6e-05
background:bg_negative_image_nwpu_background_107_001,reject_background,basketball_court,,0.0,0.0
background:bg_negative_image_nwpu_background_035_003,reject_background,baseball_diamond,,0.0,1e-06
background:bg_negative_image_nwpu_background_123_000,reject_background,vehicle,,0.0,0.56704
background:bg_negative_image_nwpu_background_113_000,reject_background,storage_tank,,0.0,0.0
background:bg_positive_free_nwpu_positive_112_000,reject_background,baseball_diamond,,0.0,1.5e-05
background:bg_negative_image_nwpu_background_120_002,reject_background,airplane,,0.0,0.0
background:bg_positive_free_nwpu_positive_145_000,reject_background,airplane,,0.0,3.1e-05
background:bg_negative_image_nwpu_background_082_003,reject_background,basketball_court,,0.0,0.0
background:bg_negative_image_nwpu_background_036_001,reject_background,airplane,,0.0,0.0
background:bg_negative_image_nwpu_background_136_003,reject_background,storage_tank,,0.0,4e-06
background:bg_negative_image_nwpu_background_136_001,reject_background,tennis_court,,0.0,0.999889
background:bg_positive_free_nwpu_positive_400_000,reject_background,storage_tank,,0.0,0.0
background:bg_negative_image_nwpu_background_120_000,reject_background,baseball_diamond,,0.0,1.3e-05
background:bg_negative_image_nwpu_background_082_001,reject_background,ship,,0.0,0.0
background:bg_negative_image_nwpu_background_096_001,reject_background,airplane,,0.0,1e-06
background:bg_negative_image_nwpu_background_120_003,reject_background,storage_tank,,0.0,0.0
background:bg_positive_free_nwpu_positive_005_000,reject_background,vehicle,,0.0,0.999992
background:bg_negative_image_nwpu_background_114_003,reject_background,airplane,,0.0,0.0
background:bg_negative_image_nwpu_background_048_000,reject_background,basketball_court,,0.0,3e-06
background:bg_negative_image_nwpu_background_052_003,reject_background,airplane,,0.0,0.0
background:bg_negative_image_nwpu_background_130_001,reject_background,vehicle,,0.0,0.999972
background:bg_positive_free_nwpu_positive_318_000,reject_background,vehicle,,0.0,0.0
background:bg_negative_image_nwpu_background_032_002,reject_background,vehicle,,0.0,0.0
background:bg_negative_image_nwpu_background_113_001,reject_background,baseball_diamond,,0.0,0.997242
background:bg_negative_image_nwpu_background_035_000,reject_background,storage_tank,,0.0,0.0
background:bg_negative_image_nwpu_background_091_000,reject_background,vehicle,,0.0,0.0
background:bg_positive_free_nwpu_positive_252_000,reject_background,storage_tank,,0.0,1e-06
background:bg_positive_free_nwpu_positive_561_000,reject_background,ground_track_field,,0.0,0.0
background:bg_negative_image_nwpu_background_048_003,reject_background,airplane,,0.0,1e-06
background:bg_negative_image_nwpu_background_113_002,reject_background,storage_tank,,0.0,0.0
background:bg_negative_image_nwpu_background_113_003,reject_background,storage_tank,,0.0,0.0
background:bg_negative_image_nwpu_background_136_002,reject_background,tennis_court,,0.0,0.0
background:bg_negative_image_nwpu_background_022_003,reject_background,storage_tank,,0.0,0.0
background:bg_negative_image_nwpu_background_052_001,reject_background,vehicle,,0.0,0.999999
background:bg_negative_image_nwpu_background_091_003,reject_background,airplane,,0.0,3e-06
background:bg_negative_image_nwpu_background_035_001,reject_background,airplane,,0.0,0.0
background:bg_negative_image_nwpu_background_116_001,reject_background,airplane,,0.0,0.0
background:bg_negative_image_nwpu_background_142_001,reject_background,baseball_diamond,,0.0,0.0
background:bg_negative_image_nwpu_background_142_000,reject_background,tennis_court,,0.0,9e-06
background:bg_negative_image_nwpu_background_048_002,reject_background,vehicle,,0.0,0.0
background:bg_negative_image_nwpu_background_091_001,reject_background,tennis_court,,0.0,0.0
